ID CIP2,CIP2,ID CIP4,CIP4,ID CIP6,CIP6,ID Year,Year,ID Nation,Nation,ID State,State,ID Degree,Degree,Completions,Slug CIP6,Geography,ID Geography,Slug Geography
40,Physical Sciences,4002,Astronomy & Astrophysics,400201,Astronomy,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,2,astronomy,"New York County, NY",05000US36061,new-york-county-ny
11,Computer and Information Sciences and Support Services,1110,Computer Technology Administration & Management,111003,Computer & Information Systems Security,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,56,computer-information-systems-security,"New York County, NY",05000US36061,new-york-county-ny
52,Business,5208,Financial Management Services,520807,Investments & Securities,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,0,investments-securities,"New York County, NY",05000US36061,new-york-county-ny
40,Physical Sciences,4001,Physical Sciences,400101,Physical Sciences,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,62,physical-sciences-6,"New York County, NY",05000US36061,new-york-county-ny
11,Computer and Information Sciences and Support Services,1110,Computer Technology Administration & Management,111005,Information Technology Project Management,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,31,information-technology-project-management,"New York County, NY",05000US36061,new-york-county-ny
50,Visual & Performing Arts,5006,Video & Photographic Arts,500601,"Film, Cinema, & Video Studies",2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,106,film-cinema-video-studies,"New York County, NY",05000US36061,new-york-county-ny
11,Computer and Information Sciences and Support Services,1110,Computer Technology Administration & Management,111099,Other Computer & Information Technology Services Management,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,21,other-computer-information-technology-services-management,"New York County, NY",05000US36061,new-york-county-ny
52,Business,5208,Financial Management Services,520804,Financial Planning & Services,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,17,financial-planning-services,"New York County, NY",05000US36061,new-york-county-ny
39,Theology,3906,Theological & Ministerial Studies,390606,Talmudic Studies,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,3,talmudic-studies,"New York County, NY",05000US36061,new-york-county-ny
39,Theology,3905,Religious & Sacred Music,390501,Religious & Sacred Music,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,0,religious-sacred-music-6,"New York County, NY",05000US36061,new-york-county-ny
11,Computer and Information Sciences and Support Services,1199,Other Computer Service Studies,119999,Other Computer & Information Support Services,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,0,other-computer-information-support-services,"New York County, NY",05000US36061,new-york-county-ny
50,Visual & Performing Arts,5006,Video & Photographic Arts,500602,Cinematography & Film Production,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,383,cinematography-film-production,"New York County, NY",05000US36061,new-york-county-ny
13,Education,1301,General Education,130101,General Education,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,11,general-education-6,"New York County, NY",05000US36061,new-york-county-ny
