ID CIP2,CIP2,ID CIP4,CIP4,ID CIP6,CIP6,ID Year,Year,ID Nation,Nation,ID State,State,ID Degree,Degree,Completions,Slug CIP6,Geography,ID Geography,Slug Geography
42,Psychology,4201,General Psychology,420101,General Psychology,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,426,general-psychology-6,"Bronx County, NY",05000US36005,bronx-county-ny
40,Physical Sciences,4008,Physics,400801,General Physics,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,13,general-physics,"Bronx County, NY",05000US36005,bronx-county-ny
13,Education,1313,Teacher Education for Specific Subject Areas,131328,History Teacher Education,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,8,history-teacher-education,"Bronx County, NY",05000US36005,bronx-county-ny
13,Education,1313,Teacher Education for Specific Subject Areas,131329,Physics Teacher Education,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,0,physics-teacher-education,"Bronx County, NY",05000US36005,bronx-county-ny
13,Education,1313,Teacher Education for Specific Subject Areas,131330,Spanish Language Teacher Education,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,0,spanish-language-teacher-education,"Bronx County, NY",05000US36005,bronx-county-ny
13,Education,1313,Teacher Education for Specific Subject Areas,131331,Speech Teacher Education,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,0,speech-teacher-education,"Bronx County, NY",05000US36005,bronx-county-ny
13,Education,1399,Other Education Studies,139999,Other Education,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,0,other-education,"Bronx County, NY",05000US36005,bronx-county-ny
40,Physical Sciences,4006,Geological & Earth Sciences,400601,General Geology & Earch Science,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,4,general-geology-earch-science,"Bronx County, NY",05000US36005,bronx-county-ny
40,Physical Sciences,4005,Chemistry,400501,General Chemistry,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,28,general-chemistry,"Bronx County, NY",05000US36005,bronx-county-ny
40,Physical Sciences,4004,Atmospheric Sciences & Meteorology,400401,General Atmospheric Sciences & Meteorology,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,8,general-atmospheric-sciences-meteorology,"Bronx County, NY",05000US36005,bronx-county-ny
